0.06666666666666668, 0.0183246073298432
0.08602150537634409, 0.04031413612565449
0.1376344086021505, 0.10000000000000009
0.16344086021505375, 0.1303664921465969
0.1956989247311828, 0.16910994764397924
0.21827956989247307, 0.1984293193717278
0.23440860215053758, 0.21832460732984305
0.2559139784946236, 0.2518324607329844
0.28387096774193543, 0.2937172774869111
0.2989247311827957, 0.31884816753926704
0.3290322580645161, 0.3691099476439791
0.34408602150537626, 0.39424083769633517
0.36021505376344076, 0.42356020942408384
0.38064516129032255, 0.4591623036649215
0.3892473118279569, 0.47382198952879584
0.40322580645161277, 0.49895287958115186
